Species,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd
Psilocybe subcaerulipes,10,726.3,17.833201379055787,1612.466666666667,312.6329242502362,41.99629438245532,23300.90833333333,1.3382333397865291,481.155795974651,7.789646431227127,628.8334904437774,184.55344008590183,32.82458382644622,2905.711185520238,0.7145920254548549
Puccinia coronati-agrostidis,1,43,10.0316667060057,802,557.739581911895,13.4520130865892,17933.4,0.624000000953674,NA,NA,NA,NA,NA,NA,NA
Puccinia kuehnii,1,76,16.6072917754451,346.5,507.292292576981,20.2300419560714,26880.25,0.860000014305115,NA,NA,NA,NA,NA,NA,NA
Puccinia recondita,4,262.5,10.77721724222665,585.3827380952382,881.2477842929475,73.44265335614651,21422.697619047598,0.38278571431125924,245.26516263016237,3.550179233663169,72.64777660645689,191.46746190111566,36.912693684928534,1838.5856449111836,0.06983376213384902
Pulveroboletus ravenelii,1,330,26.6944445239173,1087,166.725716934204,90.1237263053185,19078.3333333333,1.27666664123535,NA,NA,NA,NA,NA,NA,NA
Punctularia atropurpurascens,5,907.8,18.415583346486102,789.94,346.363832779371,70.01563294396072,21699.420000000002,1.0642999964952464,805.5915218024579,2.807892816814795,196.97380980729392,123.70013560554948,29.99670096020478,3700.8495196373497,0.5387345814851388
Purpureocillium lavendulum,88,708.0454545454545,19.593141569007866,1271.0848484848484,276.2343709008662,61.42483008653753,23236.726325757576,1.3451287788310737,591.9974935697738,4.523080019267123,602.2035243363268,160.31510612491536,24.744764692118064,2190.188910994013,0.7366060956404035
Purpureocillium lilacinum,75,709.8533333333334,15.467366658675587,1081.7540000000001,640.7630599691064,64.3018363059363,22074.02822222222,0.9794088881876736,999.7186454648578,8.007144873379877,747.6927922050043,430.4581688314568,31.396166142056156,2597.156228833136,0.9190624158169571
Pyrenochaetopsis microspora,233,830.137339055794,12.13830233291638,789.4788984263233,905.3653032086821,83.91958691833337,21861.434978540772,0.44632189124023186,1454.2901835442724,7.328405662519362,416.2044746909341,236.74413776917552,27.786553111293244,1665.535853806386,0.34857296426051654
Pyrenopeziza brassicae,10,1956.9,5.630275304686017,565.6853571428571,690.9573897551815,68.22347834167464,22870.27607142857,0.43599999520927696,2120.6896388779865,9.108143312017393,190.0808109300231,165.115105876192,36.09239889323707,2752.699422531479,0.3939189802335176
Pyrenophora lolii,27,386.85185185185185,13.293755169378583,647.0604938271606,795.4860026688542,63.76629838523199,23941.775925925926,0.5200185199578604,551.8574024080791,4.455529833041653,307.47587717721973,256.2538591721167,30.7439199473765,3680.879263572573,0.21688142181976225
Pyrenophora tritici-repentis,182,791.3241758241758,10.44473125140042,647.1812837955695,857.9793428896538,72.33192498173536,22184.988967381825,0.3992222225586901,1263.004896850186,5.99879921572388,257.15375083619324,212.39736157893577,34.32998093168998,2473.983760082483,0.269425707817332
Pyricularia penniseticola,1,1212,19.7250000635783,3494,61.2641175175488,42.2817521894692,20969.25,1.98750001192093,NA,NA,NA,NA,NA,NA,NA
Quambalaria cyanescens,7,292.2857142857143,20.942291633855728,1035.0642857142857,523.0167309272246,33.73215827137307,25271.907142857144,1.0478571397917618,268.3453709219484,3.284248513687382,996.112257192216,219.41185866719573,23.05798822738917,3109.1904596733552,0.7251313534220317
Rachicladosporium americanum,6,2576.8333333333335,3.994444414054873,603.0416666666666,894.330214512565,88.68798942546357,21753.458333333332,0.23041667013118655,1850.9426157141304,8.875680563822316,411.3781537912127,246.24242312693255,32.129453718609106,2212.506166187264,0.30416039781014415
Rachicladosporium cboliae,41,511.0731707317073,15.887178211655163,690.6760162601626,702.9804745884123,73.88546861172368,23040.72845528455,0.6245162609631456,622.6036616598035,2.6770842604807137,268.62974275966155,258.67116053655724,27.940075210336317,2543.6826002488842,0.29182792541072183
Radulodon americanus,2,871,6.6884722805374945,1163.3833333333334,907.2228704445645,54.1399394900208,24552.96666666665,0.340999999642372,582.6559876977152,6.96834091369289,466.99688852163524,403.5547688161167,41.887074689106775,4891.246167275689,0.21354625078432315
Radulodon aneirinus,1,448,0.553333288927873,765.4,1294.27646874951,33.1166581945623,20454.2,0.159999996423721,NA,NA,NA,NA,NA,NA,NA
Radulomyces molaris,6,549.8333333333334,8.224675925793472,800.2500000000005,665.8130756373773,33.38002752024035,19530.70555555555,0.4647222227520415,429.2162236759774,2.2301791517697622,304.7861317565349,76.01869396214758,8.350071361590075,1288.0307622994146,0.09885689952383751
Radulotubus resupinatus,3,401.3333333333333,23.637037033284166,2089.13888888889,127.66533348012736,28.8567559638586,20237.527777777766,2.20722222328186,342.5964584366472,2.0006293554630394,915.9339584291571,111.39567638644156,16.43071318288329,2633.8990588697393,0.4478167112754401
Ramaria calvodistalis,7,1329,10.139583309181,2026.75,679.231879832802,9.86652723026769,20910.5,0.439999997615814,0,0,0,0,0,0,0
Ramaria rubella,2,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0
Ramichloridium anceps,22,629.8636363636364,11.259690645734098,850.6810606060608,645.7696336104541,36.25536087103816,21112.05909090909,0.5450909076766534,622.546482904388,4.346131368090059,271.7691358164491,223.2968284635702,31.112875230466578,2522.7190089860646,0.21229597493021307
Ramichloridium apiculatum,50,344.42,16.709281941195336,953.6856666666666,668.500496798892,71.96084672897693,22918.671333333332,0.8129466658309098,515.1742756443825,6.185221899019428,430.2306146081948,395.0574248312818,28.485997873031923,2192.9481998933356,0.5644600684358161
Ramichloridium indicum,37,154.64864864864865,13.81585696237481,611.9969755469756,449.1525401905708,36.89997389787034,24892.770012870016,0.8492876596931017,299.486432285543,3.0944695326124565,149.7316712682348,55.480244876506056,12.782802700585817,4198.473532444446,0.13056088513518846
Ramichloridium strelitziae,5,36,22.3697917262713,1945.25,556.382008973876,70.0192129038563,18920.25,1.16499996185303,0,0,0,0,0,0,0
Ramophialophora humicola,132,804.75,9.777893514745998,814.9781565656566,882.1130365350683,73.42388010568057,22858.01893939394,0.43745959446662025,781.3887165399036,6.453973020466339,331.150399676372,354.59070200705276,32.27894085104135,2940.799169332366,0.3741334371100599
Ramularia agrimoniae,1,570,7.63124996920427,364,1258.47483426059,111.324583135854,22811,0.109999999403954,NA,NA,NA,NA,NA,NA,NA
Ramularia aplospora,56,861.4285714285714,5.072259441774069,984.2467261904762,1138.118080396252,90.85184141275367,19974.975,0.15998214354649934,408.74734837695866,1.1015237692325563,260.93102187351354,221.17273481525083,22.17759095965451,968.3648800942751,0.0926213216918386
Ramularia collo-cygni,70,710.1,8.032956643469713,731.7260884353743,619.4347517699194,36.894315064638285,21824.595918367344,0.5511035730157581,954.0459860395938,5.671950599111855,277.8517511060183,230.49368166573015,20.435404330308426,3267.592295733052,0.2841574522489934
Ramularia cynarae,2,265.5,14.84645837955175,671.275,549.1070985162994,39.85591980616785,24452.875,0.8537500128149985,82.73149339882606,3.4256377557885496,229.84505922468725,31.073890566578722,39.10619525397775,3313.325599944865,0.18915104162957222
Ramularia endophylla,80,556.175,8.753595493493641,747.3102380952381,741.6178901723798,47.84128450706755,19943.906785714287,0.44468273621229903,465.12880412889905,3.5749187884444544,275.02978890593414,199.6448856903662,27.171867020681645,1654.2014939990813,0.16214050738676827
Ramularia eucalypti,43,1273.8372093023256,6.307340122462744,779.3046511627907,793.3411477823769,62.56694692378763,21678.339147286824,0.3723100789627712,1351.392490486908,6.795396750450735,355.87477923613824,297.08904324009,37.411652164176374,2833.9033784886815,0.3583893090923555
Ramularia grevilleana,4,1300.75,3.5535763816701023,593.1583333333333,758.055492188407,29.61635346888755,21334.641666666677,0.288916663825512,526.6557224601286,1.146365295772706,149.9250118114609,137.55792106544246,1.2821086476524892,519.6231136870198,0.027043690078141436
Ramularia pratensis,60,717.2166666666667,6.164226873388554,996.3693055555556,1132.6267843366757,95.21397683818154,20198.07597222222,0.26820833136638045,340.13935786433416,5.2070140933521545,366.65227077380393,302.51513565129375,17.368734720726785,933.5452531670156,0.5132700948409212
Ramularia rhabdospora,10,238.2,8.565074430705893,545.6321428571429,803.5188521001038,54.695384537644706,22453.32428571429,0.3725142886808941,647.6215973339164,4.081513133059554,62.09671268425148,145.02304731090314,29.980455628207082,1506.0875943823373,0.0597097758986743
Ramularia rubella,8,1982,2.8547395989777424,864.5375000000001,562.6686636208703,31.57236187678694,21194.53958333334,0.27352083530277016,113.63098169073433,0.9522430241786627,64.73164981749845,11.73751479734309,1.6139693765028114,397.75619316534295,0.020193794012987314
Rasamsonia brevistipitata,7,973.4285714285714,19.19686508749627,1195.0904761904762,254.80328132401357,60.13617764720759,21877.72857142857,1.2551904783362429,695.6497818928855,5.453423168964325,687.5105856327908,150.101668737143,23.16392262003235,2501.4379061280506,1.0398026101954345
Rasamsonia byssochlamydoides,4,692.5,20.801041672607724,2039.8958333333326,150.9992312452418,34.42203505373035,21347.9375,1.9000000158945707,475.9135075480277,7.158071091285535,305.2931679595493,183.35449035487466,13.002561548443227,2230.2457672399396,0.7777987217367139
Rasamsonia eburnea,8,204,25.900217064552823,2057.1770833333326,66.74347246914132,65.05681764757297,22185.968750000025,2.4000000059604627,87.1042068854476,0.1440641808840653,382.01614909535226,9.195331702453487,23.45522099354792,1470.9963365345927,0.0919109510168189
Rasamsonia pulvericola,1,120,26.5593751470248,2955,40.3224845180793,24.0535376595854,15505.5,2.73000001907349,NA,NA,NA,NA,NA,NA,NA
Readeriella angustia,34,413.7647058823529,14.362195666227944,1097.5333333333335,419.3612673959572,57.65574813301883,27720.634803921566,0.9102647061733637,344.3014939215012,3.0023347446490445,185.11926345017883,75.61670268021543,27.937858392183102,3180.9443604876187,0.138382315788215
Readeriella deanei,12,639.1666666666666,13.117586814859207,1187.1208333333334,401.9380952660953,44.04964272585397,26026.395833333332,0.8488749975959455,482.50291253635,5.394307285173966,258.4633369976672,115.10869030846216,31.74917975966744,2604.9280205077675,0.2660971288461616
Readeriella eucalyptigena,8,1001.5,10.465182247446172,845.7729166666671,492.2045886529115,24.64241268868016,26238.60625,0.6562708273530007,282.0673678396705,2.390987194848151,216.08468925758686,31.51175104061461,22.71678266818791,1604.5486016801515,0.1435672514330926
Readeriella menaiensis,2,738.5,12.52302083779748,939.975,462.3642772554275,27.9993781564217,25278.975,0.70349999666214,531.0371926710972,4.582788599467287,293.8382229220698,66.35805839443022,19.09926192350725,840.361054101153,0.15768481355329883
Readeriella tasmanica,9,713.8888888888889,14.033888865294477,1085.4351851851852,395.9192977463271,34.6582744452678,24746.62592592592,0.8186296304066977,443.3882171541223,2.4205458623630944,299.50558198800786,69.45853211198991,10.907500467879615,1847.1415227902903,0.09738521963698316
Recurvomyces mirabilis,87,89.50574712643679,-9.432621333014465,315.21379310344827,606.2492598713604,16.699951369136194,26220.694252873564,0.10900383102939482,59.900474347467316,0.21437222360816585,3.206358958483849,14.276798478658238,0.4039167757079759,95.734146609512635,0.005995581587723936
Retiboletus ornatipes,2,1329,10.139583309181,2026.75,679.231879832802,9.86652723026769,20910.5,0.439999997615814,0,0,0,0,0,0,0
Rhexocercosporidium carotae,7,3934.714285714286,-2.6254464216153344,423.39285714285717,877.6449073447608,103.19753129989356,21118.964285714286,0.08428571373224265,1686.891294095514,3.8296492080503963,170.53468960051165,152.32048978676508,15.123146542008909,1072.937482923355,0.014194650677310442
Rhexocercosporidium panacis,940,1564.8010638297872,5.18094748488919,694.5750657005991,760.4006635772297,60.351058174232065,22128.784491070317,0.3660575566100863,1652.300261838154,7.094454775592662,363.94157626600224,275.58256505344804,37.18092564135189,2788.845664067864,0.29942537765748617
Rhinocladiella aquaspersa,1,117,26.3687499562899,6014.25,148.018405448436,145.552155815605,24558.25,2.06749993562698,NA,NA,NA,NA,NA,NA,NA
Rhinocladiella basitona,1,625,22.5333333412806,1658,351.413365545312,76.121123941022,19832.3333333333,1.38666665554047,NA,NA,NA,NA,NA,NA,NA
Rhinocladiella fasciculata,1,655,24.1906250317891,1960,62.7424662299452,19.174914617064,19466.25,2.35499995946884,NA,NA,NA,NA,NA,NA,NA
Rhinocladiella similis,35,106.54285714285714,20.433954361281582,1800.3295238095243,452.3252554142445,61.25146961203949,22337.52476190476,1.6173238264662868,219.76288597126717,5.630800609915509,1032.1482707181656,447.07362032284976,23.096899604548224,1730.1421245379909,1.1302061450059717
Rhizina undulata,10,633.6,5.069188483328016,730.6642857142859,735.3133432572502,32.98510763853504,19313.4,0.389699996014436,755.1132659703738,5.3706297921870405,232.93544666749474,258.52484942618025,19.23452540788367,1989.6343746254897,0.20617243144039524
Rhizochaete americana,1,1329,10.139583309181,2026.75,679.231879832802,9.86652723026769,20910.5,0.439999997615814,NA,NA,NA,NA,NA,NA,NA
Rhizochaete radicata,2,747,8.38958333541327,1330.125,1018.054633614956,56.999814125296346,21124.625,0.2837499966844915,823.0722933011414,2.474873697054885,985.1765228881574,479.1677336393221,66.65653356617159,302.81847904313895,0.220970870437885
Rhizochaete sulphurina,6,63.833333333333336,4.54203456292168,675.7281746031745,822.0556793940092,32.87308960328965,19868.4632936508,0.31111111077997433,28.715268876795612,1.4104391477731684,127.87133476629174,79.52767406223492,4.131645747076558,850.449010927356,0.02373269153959167
Rhizoctonia anceps,1,506,1.82083329459031,784.4,1299.43789838598,69.5237610448486,18834.4,0.0900000035762787,NA,NA,NA,NA,NA,NA,NA
Rhizodermea veluwensis,189,462.5449735449736,8.885636121412555,1118.1336545729403,735.7057032265562,21.421281433970577,20004.516433610483,0.47336205271978193,534.3137319871406,2.2886471302387785,439.26419982281476,203.98464632327673,18.98350452292215,2088.6128220260566,0.23073256257705613
Rhizomucor miehei,1,144,11.6854167454876,594.833333333333,396.979075372458,16.6541011976364,23670.6666666667,0.810000002384186,NA,NA,NA,NA,NA,NA,NA
Rhizophagus clarus,1,16,22.6593749026457,1638.25,366.347599237934,83.1783252223649,23828.5,1.4475000500679,NA,NA,NA,NA,NA,NA,NA
Rhizophagus custos,2,877.5,17.683645774610348,674.4,471.317035126408,57.989758984457495,25215.575,0.701249994337559,958.1296885077719,2.093772615902917,63.07392488184007,136.27167986602697,30.882054884664765,715.3445751873718,0.1537957362877231
Rhizophagus diaphanus,16,63.1875,20.54701385392497,1123.9854166666664,388.13171411487355,74.0186794157045,24234.784375,1.259302075083058,96.20271565813513,6.3841519600069185,335.56247593351304,253.04299845392413,45.90867146055256,932.2853566782088,0.5626810895808827
Rhizophagus fasciculatus,16,231.6875,18.59018221575147,664.8656249999999,551.7098417618079,35.29823113095528,25542.440625000003,0.8081250023096802,126.75,2.2954374974766303,139.70278059598527,63.59225247528299,3.376557723938837,695.7902294558687,0.007500000298023252
Rhizophagus intraradices,251,256.1075697211155,9.414565149815736,703.6062986150637,597.5599378755531,36.88001548884282,22958.38980743692,0.5808583293270566,559.9034420169876,5.287211069726967,323.44835541612105,186.2474137814108,19.903329452598612,2961.3676080350415,0.260728941021105
Rhizophagus irregularis,212,336.49528301886795,11.925745131672192,724.6677672955975,575.7318489412816,34.32557529906592,24291.09430592992,0.6772370847280121,576.1544808119045,4.705074936366889,374.2979606783841,220.04359233098992,19.42430291192861,3337.06282243089,0.2459608832900974
Rhizophlyctis rosea,656,319.8033536585366,13.061223672207404,795.9896105545877,753.012937127387,66.76732684818005,22252.71222778746,0.6158026948024421,569.750921382508,5.754433539719981,378.44593453776315,313.47453695494033,35.37354649326017,2491.3963857152125,0.47053770752501695
Rhizopogon hawkerae,59,725.8983050847457,8.780642661412303,1332.755932203391,719.7239803351459,63.25646962753602,25184.70084745764,0.4656694916429494,368.78629896923036,3.6492136054521134,395.9891422299499,238.9506663216186,22.423287919030475,2885.525662090793,0.14259275132634225
Rhizopogon parksii,51,666.8823529411765,6.836623078897141,1192.0388888888901,782.1646369594084,49.30189423920669,23684.244444444466,0.41459150402958894,266.2731414963833,3.9370307741689223,450.3872251452912,236.27841554258188,25.121999384214345,2858.8367886989454,0.15886335841137011
Rhizopogon salebrosus,5,2001.6,3.784416675803561,609.1399999999999,630.22982020321,50.258967118480655,23017.73999999998,0.3062000012397766,685.0816009790367,1.920421561472255,147.23333974794335,42.163894201928095,8.219873299951058,3347.5810724063813,0.08091992010686944
Rhizopogon villosulus,101,840.4356435643564,8.256685243909043,830.2273927392741,665.5188591523814,35.80293750191084,23796.89587458746,0.5052887830698845,455.437842429493,3.7269027960515024,368.58794484705953,218.72469351715242,22.799220599389315,2936.54980424818,0.19879349402862445
Rhizopogon vinicolor,48,758.5625,7.423362276574846,1065.8319444444453,734.6887455619941,44.67263500445066,23284.891319444458,0.4622361128942835,330.49137538236556,4.037550208819902,611.2055632837842,200.8165196824736,21.781446136361083,2366.872456356092,0.3359295660906133
Rhizopus arrhizus,603,417.106135986733,14.629420370741261,600.288419016031,740.8516579660745,73.8013551716775,24005.626036484246,0.6263833579134184,827.2541069630323,5.956385963363626,317.3716112189644,355.41792377762545,34.5447899331919,2674.409585336288,0.432734723572515
Rhizopus caespitosus,1,15,26.598958214124,433.5,369.295094854975,108.331273385279,28574.25,1.34750002622604,NA,NA,NA,NA,NA,NA,NA
Rhizopus microsporus,171,296.60233918128654,19.923204596253022,558.220955165692,496.8673415189315,60.23373701381232,27485.337914230022,0.882315786598254,328.12114834995936,4.941357761155655,374.6246821573567,183.2857663343256,33.00076426355149,2410.910089043369,0.3153444435721526
Rhizosphaera kalkhoffii,14,420,14.50032743267894,1248.0821428571428,766.7520294115716,35.04101414141858,22435.139285714286,0.6436428591609004,755.667712892176,6.416957287159788,911.2136899185914,214.8730319597587,31.791875401853332,1976.2108888922694,0.2651697910826425
Rhodocollybia butyracea,183,428.57377049180326,9.331615376643077,805.3919706432002,733.2578817508509,34.185959630565165,20814.018038109432,0.4908357683536675,390.8376518165356,4.936834377184349,396.86589435016134,116.8782009408652,15.963655856410062,1987.2590342706305,0.2005995670437741
Rhodocollybia maculata,1,1312,4.11805556512748,1375.16666666667,629.327865016255,19.532055801036,17482.6666666667,0.371666669845581,NA,NA,NA,NA,NA,NA,NA
Rhodocybe tugrulii,3,496,5.21030090754438,779.9444444444443,828.537328900284,26.8856603743045,22089.861111111135,0.3233333230018617,855.6336833014465,0.5738862397330746,365.1328652138279,117.52916780959163,17.10571595739892,3633.3869169723716,0.057735023477686484
Rhodofomes cajanderi,1,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,NA,NA,NA,NA,NA,NA,NA
Rhodonia placenta,2,142.5,11.619010363162205,543.1875,687.0213927394645,52.184059600808794,23527.5625,0.6824999749660515,136.47160876900367,8.82815448067203,96.78524067490869,244.38817806949228,24.324128281256566,4636.0572225019505,0.5126523910721406
Rhynchosporium agropyri,1,8,9.75892858260444,790.571428571429,523.143252224555,26.6134302867077,18512.8571428571,0.657142869063786,NA,NA,NA,NA,NA,NA,NA
Rhytidhysteron rufulum,61,607,20.703398226696805,1303.3677595628415,377.3140829277066,64.5011629762706,20960.052459016395,1.3331038250175666,542.6461400704269,4.9708253854444155,560.4779785202921,321.1169676857586,26.51305425245787,1567.2295512624607,0.6947051148393998
Rhytisma acerinum,3,355,10.278750013280659,914.5666666666667,821.91219641079,26.49721347762611,22653.266666666666,0.4896666655937833,173.20508075688772,5.1791927429182705,304.29245937639223,247.46772508755126,32.010214562721245,3519.1230957915254,0.34150268804547945
Rickenella fibula,67,315.44776119402985,8.511968427956559,817.7044065387349,596.5098668496667,21.7962408851084,18628.134932480454,0.5751130018629498,786.5209601241462,4.076845545661207,141.02810611773072,113.48260574552394,12.672426227633371,1949.3034404281289,0.12469892439201997
Rinodina turfacea,5,808.8,-8.672555548548702,240.02666666666642,1360.888397791168,65.22309152607657,17966.40666666664,0.05466666643818222,40.69643719049618,0.023261326292355666,1.803761501849677,16.49782360198552,0.03181440677060629,22.75571845100735,0.0029814233480262
Robillarda roystoneae,8,201.125,25.384045205265288,1770.8645833333337,142.25333379098322,65.26776522340182,22508.566666666677,1.9908958382904538,231.23360945774544,1.468015813906266,490.05385786273604,87.35571610294309,34.88871643634027,1482.9032384224472,0.4235368774197963
Robillarda terrae,24,344.5416666666667,20.241493056666243,1255.2222222222222,510.3788872880916,74.37903549808829,22107.5,0.9166666722546024,441.80508973849606,4.3886250336528745,1063.7950728050566,277.912953642865,37.437050164726344,1690.2266604356182,0.3961930013627608
Roridomyces roridus,5,376.2,8.990561494946716,1166.79,790.5760533203365,59.27302790750234,19864.33857142858,0.4692000043392184,456.74850848141807,5.40789789498166,864.2353545186635,267.0215744443578,25.277340528396408,1377.8047928069009,0.3619021965448108
Rossbeevera vittatispora,87,665.1034482758621,11.71610392246343,999.3729885057471,416.12570368086256,25.267409405603726,25053.930459770116,0.7674789285066028,502.0991988174124,3.2777898439969144,299.2741089833211,103.14812278192419,17.474279818593313,2049.8245313386788,0.23509691065630833
Roussoella mukdahanensis,1,666,20.411458298564,777.5,414.133780242712,91.1393258924526,21356,1.05749997496605,NA,NA,NA,NA,NA,NA,NA
Roussoella solani,301,394.43521594684387,19.061303522947227,1360.7336101882615,513.0398544179052,67.42601137384956,21722.281506090807,1.2293023185022716,433.5965482131631,5.621392085898618,655.5654517475149,399.32300326694076,30.229649056132942,1753.933075882702,0.7965250332890909
Rugosomyces carneus,6,384.1666666666667,7.5142476811763554,975.575,567.7792038217649,33.26223743078812,20569.045833333334,0.5451666722695033,781.8980538834118,3.396087359788194,408.4081154311212,246.31032299826134,10.063912931899225,1150.5602179391426,0.2683694618560118
Ruhlandiella peregrina,26,179.5,15.79361646976561,638.8416666666667,394.1777348947633,49.703822036335715,27475.801923076928,0.9665512847212632,227.66576378542294,1.7002535256760327,203.35392760461306,67.64096292698942,13.894662384307345,843.512846959098,0.15033917729319177
Russula acrifolia,118,819.7966101694915,8.333601698606254,1002.7289850686041,732.7839229129984,45.883130701643715,22139.299818401945,0.47134321921289324,852.8080570741772,5.969727191984645,495.74549571370056,240.15802845816467,28.38255058447634,2649.813832815301,0.32937163012616993
Russula aeruginea,165,339.75151515151515,3.9768281515152557,721.8506301106302,888.8267519009075,32.541180477929245,19947.766334776334,0.3192189779025092,482.7211158460607,3.733487652797769,236.9127217224498,212.17683507163935,14.382536767149983,1391.235999185151,0.13871016660424257
Russula albonigra,27,845.2222222222222,7.095781881753507,933.6259259259258,869.1960078305602,49.50519141508675,22484.341358024685,0.46459259088208626,814.8194388628183,6.205079493888299,663.3032614838831,349.1996022184531,21.376551368870427,2805.6704097694374,0.4804541546309937
Russula amethystina,2,1200,4.40972223208907,1317.116666666665,641.7053767113055,19.3575218374772,17780.75,0.384499990940094,0,0.025534413116038965,1.8149074050478406,0.5703712982864283,0.04019811615581205,6.7175144212722016,7.071061068372147e-4
Russula atropurpurea,55,617.2181818181818,7.299746040293776,782.4256277056287,686.7167874153444,38.13814178448489,18980.493939393964,0.45245887462194884,458.1760817475328,2.3451907104833105,399.6199919239775,62.864207273992484,12.588731078842887,1363.7154792089782,0.08220257985508712
Russula aurea,15,374.4,9.111579704363708,610.6326190476188,681.1582039603522,45.49745378752483,20284.256031746027,0.5055539613016069,142.89846545212242,5.187988926129833,227.34805435596775,133.32100562573515,17.60248863092471,1116.9211071762104,0.2430261779991128
Russula aurora,16,449.375,7.575451389802362,691.6520833333333,690.3808304520885,31.651415594594056,19269.687500000007,0.455749995758136,180.58086831112536,0.8401029921735467,229.7180223081075,35.94989477501134,13.605431241042604,834.1748663710674,0.030167803042262013
Russula badia,41,1116.7317073170732,7.902422090890745,886.2967479674796,620.8519144727062,26.96908839215051,22908.565040650406,0.47922764282401,436.5435272908215,1.8895925433781786,287.0628331146799,47.209308613669535,12.709836416495772,3170.6746111452703,0.06582156989416815
Russula brunneoviolacea,4,386.25,7.7706051715235676,1104.9940476190482,669.2444794466923,18.44660818988756,18458.141666666677,0.4753928540008405,468.0864414471612,2.4338094075835772,328.709960659792,238.28444027384248,9.643778669883407,1624.2248039021858,0.1704753239967354
Russula burlinghamiae,16,759.5625,12.246935772766138,851.8927083333331,733.0644271222707,79.61423244395073,23608.34479166667,0.6282708337840942,663.028201386135,6.425040229837554,546.2095460389054,355.51207073131354,27.047673137933437,3008.6458040658295,0.4562903679730433
Russula caerulea,3,814,5.62189154096795,1110.9444444444443,490.78606807366236,35.6717564326825,17895.75396825397,0.509999998268627,856.4975189689693,1.3707708962238048,469.3598575996099,99.59821424042877,10.052801105940095,2326.5617776891827,0.16798644118379313
Russula cessans,6,514,16.09525462049405,525.2583333333333,543.3675701769007,63.37577300041742,26435.897222222215,0.9117499987284357,356.7716356438667,2.431498511000968,60.06968800207528,38.791789636880736,6.391779580917763,610.9884682869435,0.15191436810361836
Russula changbaiensis,54,757.4629629629629,7.045552528811934,669.6699074074073,831.9607082128027,55.932111235894325,20497.2708994709,0.33165431950287333,583.9888766375077,2.657398638337972,130.03242903473202,247.4531721963531,25.51186720479756,1145.1863752924978,0.15689312758035356
Russula chloroides,205,489.52682926829266,6.24350743217234,789.9638811459544,818.8423635882077,45.52967391795763,20723.313551103365,0.4282955273810415,607.9392428945279,6.664497338560538,634.3242803584504,284.8826618863207,19.347370902653775,2145.215608898721,0.3606189262137554
Russula claroflava,56,304.48214285714283,2.5874881631818214,627.8673211708925,871.5151420861923,37.06543620940191,19421.632700731803,0.28373273421555817,313.62229692716386,3.153015143486692,158.5003257498127,151.96346850271877,11.434308699679734,958.2214111506488,0.11533678324141355
Russula consobrina,73,345.4657534246575,1.507062861826404,594.7445640356599,874.07008923332,36.14225770823782,19431.991302457052,0.2587903340748275,331.0392760430475,2.320165614859381,63.89312215214091,73.3022924759642,10.681437685395617,690.7996825142158,0.06146973850126907
Russula cuprea,41,1116.7317073170732,7.902422090890745,886.2967479674796,620.8519144727062,26.96908839215051,22908.565040650406,0.47922764282401,436.5435272908215,1.8895925433781786,287.0628331146799,47.209308613669535,12.709836416495772,3170.6746111452703,0.06582156989416815
Russula curtipes,8,645,8.49895830762883,950.75,587.035844842539,10.8301036912692,20648.25,0.564999997615814,0,0,0,0,0,0,0
Russula cyanoxantha,413,689.043583535109,7.673044146670852,913.1531736423384,704.394564618925,34.16309544385905,19654.55004323764,0.49106906372939974,679.4422705916513,4.754807487820391,427.69220151209237,216.45315240962373,24.74615744416966,1650.5282229634738,0.38912247057358473
Russula decolorans,302,496.06953642384104,3.902034021014527,771.5929929617845,804.7458903702956,37.833749508482526,19938.721206148522,0.35161592392926155,492.5216339742598,4.568291814451611,405.51378970921974,189.79933090076528,10.57232690747663,1838.2262432014172,0.30147870612500927
Russula delica,73,301.4109589041096,7.406528434455444,790.7989889106328,840.8745860434909,41.42631280070267,21274.06394324853,0.4502544020783138,340.9762876903954,5.370709577633154,482.7689264409528,269.9709856078501,14.511991463575935,2034.8952446245662,0.38029457767662417
Russula densifolia,357,1643.4033613445379,3.5517691384222827,666.5540227201992,898.2196806892946,66.27381846320407,20844.21909875061,0.252715352910976,1689.3549911965822,5.238796051724488,353.3810590239379,227.7925266260238,34.789796006649965,1456.8799892449006,0.26673593941209345
Russula emetica,182,767.8571428571429,4.743501133974638,821.346565934066,805.5416645760095,34.59791525741648,20112.81543040293,0.3363602828101876,722.4008631662851,2.764873403642041,277.6419231065233,220.41923291081957,14.121857768723574,2160.3729795924555,0.199726573707624
Russula exalbicans,94,756.3829787234042,6.93539198060901,842.2664893617022,732.3236334423575,37.961490465410364,21775.785688956432,0.39550962578750604,660.3320947872256,3.106637833982317,285.3372153115806,220.51005546527313,24.836566201232337,2228.658064587696,0.15297325918968507
Russula faginea,2,411,7.65923610708366,556.5666666666665,717.8079248985034,41.9931741306459,19857.73333333335,0.44100000262260397,188.09040379562165,0.5856218797507674,46.33906439375823,8.040973421567935,1.8313282094454582,46.76332846244582,0.015556342779783097
